34	Space / Classic Space	6841-1	Mineral Detector
34	Space / Classic Space	6842-1	Shuttle Craft
34	Space / Classic Space	6844-1	Seismologic Vehicle (Sismobile)
34	Space / Classic Space	6845-1	Cosmic Charger
34	Space / Classic Space	6846-1	Tri-Star Voyager
34	Space / Classic Space	6847-1	Space Dozer
34	Space / Classic Space	6848-2	Interplanetary Shuttle
34	Space / Futuron	6848-1	Strategic Pursuer
34	Space / Classic Space	6849-1	Satellite Patroller
34	Space / Futuron	6850-1	Auxiliary Patroller
34	Space / Blacktron II	6851-1	Tri-Wheeled Tyrax
34	Space / Space Police II	6852-1	Sonar Security
34	Space / Exploriens	6854-1	Alien Fossilizer
34	Space / Exploriens	6856-1	Planetary Decoder
34	Space / Blacktron II	6861-2	Blacktron Super Vehicle (Super Model instructions)
34	Space / Classic Space	6861-1	X1 Patrol Craft
34	Space / M:Tron	6862-1	Secret Space Voyager
34	Space / Classic Space	6870-1	Space Probe Launcher
34	Space / Classic Space	6871-1	Star Patrol Launcher
34	Space / Classic Space	6872-1	Xenon X-Craft
34	Space / Classic Space	6874-1	Moon Rover
34	Space / Futuron	6875-1	Hovercraft
34	Space / Blacktron I	6876-1	Alienator
34	Space / M:Tron	6877-1	Vector Detector
34	Space / Blacktron II	6878-1	Sub Orbital Guardian
34	Space / Ice Planet 2002	6879-1	Blizzard Baron
34	Space / Classic Space	6880-1	Surface Explorer
34	Space / Classic Space	6881-1	Lunar Rocket Launcher
34	Space / Classic Space	6882-1	Walking Astro Grappler
34	Space / Classic Space	6883-1	Terrestrial Rover
34	Space / Futuron	6884-1	Aero Module
34	Space / Futuron	6885-1	Saturn Base Main Team (Crater Crawler)
34	Space / Space Police I	6886-1	Galactic Peace Keeper
34	Space / Blacktron II	6887-1	Allied Avenger
34	Space / Spyrius	6889-1	Recon Robot
34	Space / Classic Space	6890-1	Cosmic Cruiser
34	Space / Classic Space	6891-1	Gamma V Laser Craft
34	Space / Classic Space	6892-1	Modular Space Transport
34	Space / Futuron	6893-1	Orion II Hyperspace
34	Space / Blacktron I	6894-1	Invader
34	Space / Space Police I	6895-1	Spy-Trak 1
34	Space / M:Tron	6896-1	Celestial Forager
34	Space / Space Police II	6897-1	Rebel Hunter
34	Space / Ice Planet 2002	6898-1	Ice-Sat V
34	Space / Exploriens	6899-1	Nebula Outpost
34	Space / UFO	6900-1	Cyber Saucer
34	Space / UFO	6901-2	Space Plane
34	Space / Classic Space	6901-1	Mobile Lab
34	Space / UFO	6902-1	Space Plane
34	Space / Insectoids	6903-1	Bug Blaster
34	Space / Insectoids	6905-1	Bi-Wing Blaster
34	Space / Insectoids	6907-1	Sonic Stinger
34	Space / Insectoids	6909-1	Sonic Stinger with Promotional Mask
34	Space / UFO	6915-1	Warp Wing Fighter
34	Space / Insectoids	6919-1	Planetary Prowler
34	Space / Supplemental	6921-1	Monorail Accessory Track
34	Space / M:Tron	6923-1	Particle Ionizer
34	Space / Futuron	6925-1	Interplanetary Rover
34	Space / Classic Space	6926-1	Mobile Recovery Vehicle
34	Space / Classic Space	6927-1	All-Terrain Vehicle
34	Space / Classic Space	6928-1	Uranium Search Vehicle
34	Space / Classic Space	6929-1	Starfleet Voyager
34	Space / Classic Space	6930-1	Space Supply Station
34	Space / Classic Space	6931-1	FX Star Patroller
34	Space / Futuron	6932-1	Stardefender 200
34	Space / Blacktron II	6933-1	Spectral Starguider
34	Space / Exploriens	6938-1	Scorpion Detector
34	Space / Spyrius	6939-1	Saucer Centurion
34	Space / Classic Space	6940-1	Alien Moon Stalker
34	Space / Blacktron I	6941-1	Battrax
34	Space / Insectoids	6942-1	Zo Weevil
34	Space / Insectoids	6943-1	Zo Weevil
34	Space / Spyrius	6949-1	Robo-Guardian
34	Space / Classic Space	6950-1	Mobile Rocket Transport
34	Space / Classic Space	6951-1	Robot Command Center
34	Space / Classic Space	6952-1	Solar Power Transporter
34	Space / Futuron	6953-1	Cosmic Laser Launcher
34	Space / Blacktron I	6954-1	Renegade
34	Space / Space Police I	6955-1	Space Lock-Up Isolation Base
34	Space / M:Tron	6956-1	Stellar Recon Voyager
34	Space / Space Police II	6957-1	Solar Snooper
34	Space / Exploriens	6958-1	Android Base
34	Space / Spyrius	6959-1	Lunar Launch Site
34	Space / Insectoids	6969-1	Celestial Stinger
34	Space / Classic Space	6970-1	Beta I Command Base
34	Space / Classic Space	6971-1	Inter-Galactic Command Base
34	Space / Classic Space	6972-1	Polaris I Space Lab
34	Space / Ice Planet 2002	6973-1	Deep Freeze Defender
34	Space / UFO	6975-1	Alien Avenger
34	Space / Insectoids	6977-1	Arachnoid Star Base
34	Space / UFO	6979-1	Interstellar Starfighter
34	Space / Classic Space	6980-1	Galaxy Commander
34	Space / Blacktron II	6981-1	Aerial Intruder
34	Space / Exploriens	6982-1	Explorien Starship
34	Space / Ice Planet 2002	6983-1	Ice Station Odyssey
34	Space / Space Police II	6984-1	Galactic Mediator
34	Space / Classic Space	6985-1	Cosmic Fleet Voyager
34	Space / Space Police I	6986-1	Mission Commander
34	Space / Blacktron I	6987-1	Message Intercept Base
34	Space / Blacktron II	6988-1	Alpha Centauri Outpost
34	Space / M:Tron	6989-1	Mega Core Magnetizer
34	Space / Futuron	6990-1	Monorail Transport System
34	Space / Unitron	6991-1	Monorail Transport Base
34	Space / UFO	6999-1	Cyber Saucer
124	Train / Supplemental / 12V	702-1	12V Motor with Accessories Pack
124	Train / Supplemental / 12V	703-1	12V Replacement Electric Motor
124	Train / Supplemental / 12V	704-1	12V Sleeper (Track) Contacts for Old Motor Type I and II
124	Train / Supplemental / 12V	705-1	Motor Bushings
124	Train / Supplemental / 12V	706-1	12V Rail Contact Wire with Transformer Connector
124	Train / Supplemental / 12V	708-1	12V Extension Cord Pack
3	Boat / Police	709-1	Police Boat
167	Duplo / Basic Set	071-1	Block Box
65	Star Wars / Star Wars Episode 1	7101-1	Lightsaber Duel
65	Star Wars / Star Wars Episode 4/5/6	7104-1	Desert Skiff
65	Star Wars / Star Wars Episode 4/5/6	7110-1	Landspeeder
65	Star Wars / Star Wars Episode 1	7111-1	Droid Fighter
65	Star Wars / Star Wars Episode 1	7115-1	Gungan Patrol
65	Star Wars / Star Wars Episode 1	7121-1	Naboo Swamp
65	Star Wars / Star Wars Episode 1	7124-1	Flash Speeder
65	Star Wars / Star Wars Episode 4/5/6	7128-1	Speeder Bikes
65	Star Wars / Star Wars Episode 4/5/6	7130-1	Snowspeeder
65	Star Wars / Star Wars Episode 1	7131-1	Anakin's Podracer
65	Star Wars / Star Wars Episode 4/5/6	7134-1	A-wing Fighter
65	Star Wars / Star Wars Episode 4/5/6	7140-1	X-wing Fighter
65	Star Wars / Star Wars Episode 1	7141-1	Naboo Fighter
65	Star Wars / Star Wars Episode 4/5/6	7144-1	Slave I
65	Star Wars / Star Wars Episode 4/5/6	7150-1	TIE Fighter & Y-wing
65	Star Wars / Star Wars Episode 1	7151-1	Sith Infiltrator
65	Star Wars / Star Wars Episode 1	7155-1	Trade Federation AAT
65	Star Wars / Star Wars Episode 1	7159-1	Star Wars Podracing Bucket
65	Star Wars / Star Wars Episode 1	7161-1	Gungan Sub
65	Star Wars / Star Wars Episode 1	7171-1	Mos Espa Podrace
65	Star Wars / Star Wars Episode 4/5/6	7180-1	B-wing at Rebel Control Center
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	7181-1	TIE Interceptor - UCS
65	Star Wars / Star Wars Episode 1	7184-1	Trade Federation MTT
65	Star Wars / Star Wars Episode 4/5/6	7190-1	Millennium Falcon
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	7191-1	X-wing Fighter - UCS
124	Train / 12V	720-2	Train with 12V Electric Motor
124	Train / 12V	721-1	Steam Locomotive
124	Train / 12V	722-2	12V Electric Train with 2 Wagons
124	Train / 12V	723-1	Diesel Locomotive
124	Train / 12V	724-1	12V Diesel Locomotive with Crane and Tipper Wagon
124	Train / 12V	725-2	12V Freight Train and Track
124	Train / 12V / Western	726-1	12V Western Train with 2 Wagons and Cowboys
124	Train / 12V	727-1	12V Locomotive
124	Train / Supplemental / 12V	740-2	12V Transformer for 220V Pack
124	Train / Supplemental / 12V	741-1	12V New Transformer for 220V Pack
124	Train / Supplemental / 12V	750-1	8 Straight 12V Conducting Rails
124	Train / Supplemental / 12V	751-1	8 Curved 12V Conducting Rails
124	Train / Supplemental / 12V	753-1	Automatic Right Electric Switch
124	Train / Supplemental / 12V	754-1	Automatic Left Electric Switch
124	Train / Supplemental / 12V	755-1	Left and Right Switches
124	Train / Supplemental / 12V	756-1	Electric Crossing
124	Train / 4.5V	7710-1	Push-Along Passenger Steam Train
124	Train / 4.5V	7715-1	Push-Along Passenger Steam Train
124	Train / 4.5V	7720-1	Diesel Freight Train Set, battery
124	Train / 4.5V	7722-1	Steam Cargo Train, battery
124	Train / 12V	7725-1	Electric Passenger Train
124	Train / 12V	7727-1	Freight Steam Train
124	Train / 12V	7730-1	Electric Goods Train
124	Train / 12V	7735-1	Freight Train
124	Train / 12V	7740-1	Inter-City Passenger Train
124	Train / 12V	7745-1	High-Speed City Express Passenger Train
124	Train / 12V	7750-1	Steam Engine
124	Train / 12V	7755-1	Diesel Heavy Shunting Locomotive
124	Train / 12V	7760-1	Diesel Shunter Locomotive
124	Train / 4.5V	7810-1	Push-Along Steam Engine
124	Train / 4.5V	7813-1	Shell Tanker Wagon
124	Train / 4.5V	7814-1	Crane Wagon with Small Container
124	Train / 4.5V	7815-1	Passenger Carriage / Sleeper
124	Train / 4.5V	7816-1	Shell Tanker Wagon
124	Train / 4.5V	7817-1	Crane Wagon
124	Train / 4.5V	7818-1	Passenger Carriage
124	Train / 4.5V / Post Office	7819-1	Postal Container Wagon Covered
124	Train / 4.5V / Post Office	7820-1	Mail Van
124	Train / 4.5V	7821-1	Overhead Gantry and Lighting Maintenance Wagon
124	Train / 4.5V	7822-1	Railway Station
124	Train / 12V	7823-1	Container Crane Depot
124	Train / 4.5V	7824-1	Railway Station
124	Train / 12V	7834-1	Level Crossing Manual
124	Train / 4.5V	7835-1	Manual Road Crossing
124	Train / 4.5V	7838-1	Freight Loading Depot with Wagon
124	Train / 12V	7839-1	Car Transport Depot
124	Train / Supplemental / 4.5V	7850-1	8 Straight Rails Gray 4.5v
124	Train / Supplemental / 4.5V	7851-1	8 Curved Rails Gray 4.5v
124	Train / Supplemental / 4.5V	7852-1	Left and Right Points Manual Gray 4.5v
124	Train / Supplemental / 4.5V	7853-1	Crossing, Gray 4.5v
124	Train / Supplemental / 12V	7854-1	8 Straight Electric Rails Gray 12v
124	Train / Supplemental / 12V	7855-1	8 Curved Electric Rails Gray 12v
124	Train / Supplemental / 12V	7856-1	Left and Right Manual Points with Electric Rails
124	Train / Supplemental / 12V	7857-1	Crossing, Electric Rails Gray 12v
124	Train / Supplemental / 12V	7858-1	Remote Controlled Points Right 12v
124	Train / Supplemental / 12V	7859-1	Remote Controlled Points Left 12v
124	Train / Supplemental / 12V	7860-1	Remote Controlled Signal 12v
124	Train / Supplemental / 12V	7861-1	Lighting Set Electric 12v
124	Train / Supplemental / 12V	7862-1	Remote Controlled Decoupling
124	Train / Supplemental / 12V	7863-1	Remote Controlled Point Motor
124	Train / Supplemental / 12V	7864-1	Transformer / Controller 12V
124	Train / Supplemental / 12V	7865-1	12V Motor
124	Train / 12V	7866-1	Remote Controlled Road Crossing
124	Train / Supplemental / 12V	7867-1	12V Train Light Posts
36	Technic / Star Wars / Star Wars Episode 1	8000-1	Pit Droid
36	Technic / Star Wars / Star Wars Episode 1	8001-1	Battle Droid
36	Technic / Star Wars / Star Wars Episode 1	8002-1	Destroyer Droid
36	Technic / RoboRiders	8003-1	Volcano Climber
36	Technic / RoboRiders	8004-1	Dirt Bike
36	Technic / RoboRiders	8005-1	Ice Explorer
36	Technic / RoboRiders	8006-1	Swamp Craft
36	Technic / Universal Building Set	8020-1	Building Set
36	Technic / Universal Building Set	8022-1	Starter Set
36	Technic / Universal Building Set	8024-1	Universal Set
36	Technic / Universal Building Set	8030-1	Universal Set
36	Technic / Universal Building Set	8032-1	Universal Set
36	Technic / Universal Building Set	8034-1	Universal Set
36	Technic / Universal Building Set	8035-1	Universal Set
36	Technic / Universal Building Set	8040-1	Building Set
36	Technic / Universal Building Set	8042-1	Pneumatic Set
36	Technic / Universal Building Set	8044-1	Universal Pneumatic Set
36	Technic / Universal Building Set	8050-1	Building Set with Motor
36	Technic / Universal Building Set	8054-1	Universal Motor Set
36	Technic / Universal Building Set	8055-1	Universal Set
36	Technic / Universal Building Set	8062-1	Universal Set with Storage Case
36	Technic / Universal Building Set	8064-1	Universal Motor Set 9V
36	Technic / Universal Building Set	8074-1	Universal Set with Flex System
36	Technic / Universal Building Set	8082-1	Multi Control Set
36	Technic / Universal Building Set	8090-1	Universal Set
36	Technic / Universal Building Set	8094-1	Control Center
36	Technic / Competition	8202-1	Bungee Chopper
36	Technic / Model / Off-Road	8203-1	Rover Discovery
36	Technic / Model / Airport	8204-1	Sky Flyer 1
36	Technic / Model / Race	8205-1	Bungee Blaster
36	Technic / Model / Off-Road	8207-1	Dune Duster
36	Technic / Model / Riding Cycle	8208-1	Custom Cruiser
36	Technic / Model / Race	8209-1	Future F1
36	Technic / Model / Riding Cycle	8210-1	Nitro GTX Bike
36	Technic / Model / Race	8213-1	Spy Runner
36	Technic / Model / Airport	8215-1	Gyro Copter
36	Technic / Model / Race	8216-1	Turbo 1
36	Technic / Model / Airport	8217-1	The Wasp
36	Technic / Model / Riding Cycle	8218-1	Trike Tourer
36	Technic / Model / Race	8219-1	Racer
36	Technic / Model / Airport	8222-1	VTOL
36	Technic / Model / Harbor	8223-1	Hydrofoil 7
36	Technic / Model / Race	8225-1	Road Rally V
36	Technic / Model / Off-Road	8226-1	Mud Masher
36	Technic / Model / Off-Road	8229-1	Tread Trekker
36	Technic / Model / Off-Road / Police	8230-1	Coastal Cop Buggy
36	Technic / Model / Airport	8232-1	Chopper Force
36	Technic / Competition	8233-1	Blue Thunder Vs. The Stinger
36	Technic / Model / Construction	8235-1	Front End Loader
36	Technic / Speed Slammers	8236-1	Bike Burner
36	Technic / Speed Slammers	8237-1	Formula Force
36	Technic / Speed Slammers	8238-1	Dueling Dragsters
36	Technic / Competition	8239-1	Cyber Slam Spider
36	Technic / Universal Building Set	8244-1	Convertibles
36	Technic / Competition	8245-1	Robots Revenge
36	Technic / Model / Harbor	8246-1	Hydro Racer
36	Technic / Model / Race	8247-1	Road Rebel
36	Technic / Model / Construction	8248-1	Forklift
36	Technic / Model / Harbor	8250-1	Search Sub
36	Technic / Model / Riding Cycle	8251-1	Sonic Cycle
36	Technic / Model / Off-Road / Police	8252-1	Beach Buster
36	Technic / Model / Airport / Fire	8253-1	Fire Helicopter
36	Technic / Model / Riding Cycle	8255-1	Rescue Bike
36	Technic / Competition	8257-1	Cyber Strikers
36	Technic / Competition	8266-1	Super Challenge
36	Technic / Competition	8268-1	Scorpion Attack
36	Technic / Competition	8269-1	Cyber Stinger
36	Technic / Model / Robot	8277-1	Giant Model Set
36	Technic / Model / Off-Road	8279-1	4WD X-Track
36	Technic / Model / Fire	8280-1	Fire Engine
36	Technic / Model / Traffic	8286-1	3-In-1 Car
36	Technic / Model / Harbor	8299-1	Search Sub
36	Technic / Supplemental	8300-1	LEGO TECHNIC Team
36	Technic / Competition	8305-1	Duel Bikes
36	Technic / Competition	8307-1	Turbo Racer
36	Technic / Model / Off-Road	8408-1	Desert Ranger
36	Technic / Model / Airport	8412-1	Nighthawk
36	Technic / Model / Off-Road	8414-1	Mountain Rambler
36	Technic / Model / Riding Cycle	8417-1	Mag Wheel Master
36	Technic / Model / Riding Cycle	8422-1	Circuit Shock Racer
36	Technic / Model / Airport	8425-1	Black Hawk
36	Technic / Model / Off-Road	8428-1	Turbo Command
36	Technic / Model / Off-Road	8432-1	Supersonic Car
36	Technic / Model / Off-Road	8437-1	Future Car
36	Technic / Model / Race	8440-1	Formula Flash
36	Technic / Model / Construction	8443-1	Pneumatic Log Loader
36	Technic / Model / Airport	8444-1	Air Enforcer
36	Technic / Model / Race	8445-1	Indy Storm
36	Technic / Model / Construction	8446-1	Crane Truck
36	Technic / Model / Traffic	8448-1	Super Street Sensation
36	Technic / Competition	8450-1	The Mission
36	Technic / Model / Airport	8456-1	Fiber Optic Multi Set
36	Technic / Model / Race	8457-1	Power Puller
36	Technic / Model / Race	8458-1	Silver Champion
36	Technic / Model / Construction	8459-1	Pneumatic Front End Loader
36	Technic / Model / Construction	8460-1	Pneumatic Crane Truck
36	Technic / Model / Traffic	8462-1	Tow Truck
36	Technic / Model / Traffic	8479-1	Barcode Multi-Set
36	Technic / Model / Airport	8480-1	Space Shuttle
36	Technic / Competition	8482-1	CyberMaster
36	Technic / Universal Building Set	8485-1	Control Center II
36	Technic / Expert Builder	850-1	Fork Lift
36	Technic / Throwbot / Slizer	8500-1	Torch / Fire
36	Technic / Throwbot / Slizer	8501-1	Ski / Ice
36	Technic / Throwbot / Slizer	8502-1	Turbo / City
36	Technic / Throwbot / Slizer	8503-1	Scuba / Sub
36	Technic / Throwbot / Slizer	8504-1	Jet / Judge
36	Technic / Throwbot / Slizer	8505-1	Amazon / Jungle
36	Technic / Throwbot / Slizer	8506-1	Granite / Rock
36	Technic / Throwbot / Slizer	8507-1	Electro / Energy
36	Technic / Throwbot / Slizer	8508-1	Supplementary Disks
36	Technic / RoboRiders	8509-1	Swamp
36	Technic / Expert Builder	851-1	Tractor
36	Technic / RoboRiders	8510-1	Lava
36	Technic / RoboRiders	8511-1	Frost
36	Technic / RoboRiders	8512-1	Onyx
36	Technic / RoboRiders	8513-1	Dust
36	Technic / RoboRiders	8514-1	Power
36	Technic / RoboRiders	8515-1	RoboRider Wheels
36	Technic / RoboRiders	8516-1	The Boss
36	Technic / Expert Builder	852-1	Helicopter
36	Technic / Throwbot / Slizer	8520-1	Millennium / Millennia
36	Technic / Throwbot / Slizer	8521-1	Flare
36	Technic / Throwbot / Slizer	8522-1	Spark
36	Technic / Throwbot / Slizer	8523-1	Blaster
36	Technic / Expert Builder	853-1	Auto Chassis
36	Technic / Expert Builder	854-1	Go-Kart
36	Technic / Expert Builder	855-1	Mobile Crane
36	Technic / Expert Builder	856-1	Bulldozer
36	Technic / Expert Builder	857-1	Motorcycle
36	Technic / Expert Builder	858-1	Auto Engines
36	Technic / Arctic Technic	8620-1	Snow Scooter
36	Technic / Arctic Technic	8640-1	Polar Copter
36	Technic / Arctic Technic	8660-1	Arctic Rescue Unit
36	Technic / Arctic Technic	8680-1	Arctic Rescue Base
36	Technic / Expert Builder	870-1	Power Pack
36	Technic / Expert Builder	8700-1	Expert Builder Power Pack
36	Technic / Expert Builder	871-1	Expert Builder/Gear Parts
36	Technic / Expert Builder	8710-1	Expert Builder Parts Pack
36	Technic / Supplemental	8712-1	Technic Figures
36	Technic / Supplemental	8714-1	Technic Team
36	Technic / Expert Builder	872-1	Two Gear Blocks
36	Technic / Supplemental	8720-1	Motor Set 9 V
36	Technic / Supplemental	8735-1	Motor Set 9 V
36	Technic / Expert Builder	874-1	Yellow Beams with Connector Pegs
36	Technic / Expert Builder	875-1	Red Beams with Connector Pegs
